titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0036613	23	Arsenic et vieilles dentelles	BE	fr	NA	NA	0
tt0036613	24	Arseniko kai palia dantella	GR	NA	NA	transliterated title	0
tt0036613	25	Jezinky a bezinky	CZ	NA	imdbDisplay	NA	0
tt0036613	26	Arsenik Kurbanları	TR	tr	imdbDisplay	NA	0
tt0036613	27	Frank Capra's 'Arsenic and Old Lace'	US	NA	NA	complete title	0
tt0036613	28	Arsenik va toor-e kohneh	IR	fa	imdbDisplay	NA	0
tt0036613	29	Arsenic and Old Lace	GB	NA	imdbDisplay	NA	0
tt0036613	2	Arsen und alte Spitzen	AT	NA	NA	NA	0
tt0036613	30	Arszenik i stare koronki	PL	NA	NA	NA	0
tt0036613	31	Arsenik och gamla spetsar	FI	sv	imdbDisplay	NA	0
tt0036613	32	Arsen und Spitzenhäubchen	DE	NA	imdbDisplay	NA	0
tt0036613	33	O Mundo É Um Manicómio	PT	NA	NA	NA	0
tt0036613	34	毒薬と老嬢	JP	ja	imdbDisplay	NA	0
tt0036613	35	Arsenikk og gamle kniplinger	NO	NA	imdbDisplay	NA	0
tt0036613	36	Миш'як і старі мережива	UA	NA	imdbDisplay	NA	0
tt0036613	37	Arsenic and Old Lace	AU	NA	imdbDisplay	NA	0
tt0036613	38	毒藥與老婦	TW	NA	imdbDisplay	NA	0
tt0036613	39	Arsenicum en oude kant	BE	qbn	NA	NA	0
tt0036613	3	Arsenikkia ja vanhoja pitsejä	FI	NA	imdbDisplay	NA	0
tt0036613	40	Esse Mundo é um Hospício	BR	NA	alternative	NA	0
tt0036613	41	Arsenik i stare čipke	RS	NA	imdbDisplay	NA	0
tt0036613	42	Мышьяк и старые кружева	SUHH	ru	imdbDisplay	NA	0
tt0036613	43	Arsen und Spitzenhäubchen	AT	NA	imdbDisplay	NA	0
tt0036613	44	Noche de novios	MX	NA	imdbDisplay	NA	0
tt0036613	45	Arzén és levendula	HU	NA	NA	NA	0
tt0036613	4	Арсеник и стари дантели	BG	bg	imdbDisplay	NA	0
tt0036613	5	Arsénico por compasión	ES	NA	imdbDisplay	NA	0
tt0036613	6	Arseniikkia ja vanhoja pitsejä	FI	NA	imdbDisplay	NA	0
tt0036613	7	Arsenic and Old Lace	CA	en	imdbDisplay	NA	0
tt0036613	8	Arsenic et vieilles dentelles	FR	NA	NA	NA	0
tt0036613	9	Arsénico y encaje antiguo	UY	NA	NA	original subtitled version	0
tt0036723	10	San ta paramythia	GR	NA	imdbDisplay	NA	0
tt0036723	11	Omslagsflickan	SE	NA	imdbDisplay	NA	0
tt0036723	12	Девушка с обложки	RU	NA	imdbDisplay	NA	0
tt0036723	13	Es tanzt die Göttin	XWG	NA	imdbDisplay	NA	0
tt0036723	14	Fascino	IT	NA	imdbDisplay	NA	0
tt0036723	15	Kansikuvatyttö	FI	NA	imdbDisplay	NA	0
tt0036723	16	Sana tapıyorum	TR	tr	imdbDisplay	NA	0
tt0036723	17	Las modelos	AR	NA	imdbDisplay	NA	0
tt0036723	18	Cover Girl	US	NA	imdbDisplay	NA	0
tt0036723	19	Las modelos	MX	NA	imdbDisplay	NA	0
tt0036723	1	Das Fräulein auf dem Titelblatt	AT	NA	imdbDisplay	NA	0
tt0036723	20	La chica de la portada	VE	NA	imdbDisplay	NA	0
tt0036723	21	Pin-up pigen	DK	NA	NA	NA	0
tt0036723	22	Modelos	PT	NA	imdbDisplay	NA	0
tt0036723	23	La reine de Broadway	FR	NA	imdbDisplay	NA	0
tt0036723	24	Modelka	PL	NA	imdbDisplay	NA	0
tt0036723	25	Szépek szépe	HU	NA	imdbDisplay	NA	0
tt0036723	26	Cover Girl	NA	NA	original	NA	1
tt0036723	27	Modelos	BR	NA	imdbDisplay	NA	0
tt0036723	28	Es tanzt die Göttin	DE	NA	imdbDisplay	NA	0
tt0036723	2	カバーガール	JP	ja	imdbDisplay	NA	0
tt0036723	3	Las modelos	ES	NA	imdbDisplay	NA	0
tt0036723	4	Cover Girl	GB	NA	imdbDisplay	NA	0
tt0036723	5	Cover Girl	AU	NA	imdbDisplay	NA	0
tt0036723	6	Modelka	CSHH	NA	imdbDisplay	NA	0
tt0036723	7	Címlaplány	HU	NA	imdbDisplay	NA	0
tt0036723	8	Modelul	RO	NA	imdbDisplay	NA	0
tt0036723	9	Devojka sa naslovne strane	XYU	sr	imdbDisplay	NA	0
tt0036855	10	Luz de gas	ES	NA	alternative	NA	0
tt0036855	11	Gaslight	CA	fr	imdbDisplay	NA	0
tt0036855	12	Plinsko svetlo	XYU	sr	NA	literal title	0
tt0036855	13	煤氣燈下	TW	NA	imdbDisplay	NA	0
tt0036855	14	煤气灯下	CN	cmn	NA	theatrical title	0
tt0036855	15	Luz que agoniza	ES	NA	imdbDisplay	NA	0
tt0036855	16	La luz que agoniza	VE	NA	NA	NA	0
tt0036855	17	La luz que agoniza	AR	NA	imdbDisplay	NA	0
tt0036855	18	Gasljus	FI	sv	imdbDisplay	NA	0
tt0036855	19	Gaslight	GB	NA	imdbDisplay	NA	0
tt0036855	1	Gaslight	AU	NA	imdbDisplay	NA	0
tt0036855	20	Kaasuvalo	FI	NA	imdbDisplay	NA	0
tt0036855	21	Εφιάλτης	GR	NA	imdbDisplay	NA	0
tt0036855	22	Gasljus	SE	NA	NA	NA	0
tt0036855	23	Das Haus der Lady Alquist	DE	NA	NA	NA	0
tt0036855	24	Gaslys	DK	NA	NA	NA	0
tt0036855	25	Газената лампа	BG	bg	imdbDisplay	NA	0
tt0036855	26	The Murder in Thornton Square	GB	NA	NA	premiere title	0
tt0036855	27	Газове світло	UA	NA	imdbDisplay	NA	0
tt0036855	28	Angoscia	IT	NA	NA	NA	0
tt0036855	29	Efialtis	GR	NA	NA	transliterated title	0
tt0036855	2	Meia Luz	PT	NA	NA	NA	0
tt0036855	30	Gázláng	HU	NA	NA	NA	0
tt0036855	31	Gaslight	CA	en	imdbDisplay	NA	0
tt0036855	32	Hantise	FR	NA	NA	NA	0
tt0036855	33	Llum de gas	ES	ca	NA	NA	0
tt0036855	34	Işıklar sönerken	TR	tr	imdbDisplay	NA	0
tt0036855	35	Gaslight	US	NA	imdbDisplay	NA	0
tt0036855	36	À Meia Luz	BR	NA	imdbDisplay	NA	0
tt0036855	37	Газовый свет	SUHH	ru	imdbDisplay	NA	0
tt0036855	3	ガス燈	JP	ja	imdbDisplay	NA	0
tt0036855	4	La luz que agoniza	MX	NA	imdbDisplay	NA	0
tt0036855	5	Gasnący płomień	PL	NA	imdbDisplay	NA	0
tt0036855	6	Gaslight	NA	NA	original	NA	1
tt0036855	7	Cheragh-e gaz	IR	fa	imdbDisplay	NA	0
tt0036855	8	Plynové lampy	CZ	NA	imdbDisplay	NA	0
tt0036855	9	Das Haus der Lady Alquist	AT	NA	NA	NA	0
tt0037059	10	Não Há Como a Nossa Casa	PT	NA	imdbDisplay	NA	0
tt0037059	11	Зустрінь мене в Сент-Луїсі	UA	NA	imdbDisplay	NA	0
tt0037059	12	若草の頃	JP	ja	imdbDisplay	NA	0
tt0037059	13	Meet Me In St. Louis	GB	NA	imdbDisplay	NA	0
tt0037059	14	Встреть меня в Сент-Луисе	RU	NA	imdbDisplay	NA	0
tt0037059	15	To tragoudi tis agapis	GR	NA	imdbDisplay	NA	0
tt0037059	16	Møt meg i St. Louis	NO	NA	imdbDisplay	NA	0
tt0037059	17	Ne vedem in St. Louis	RO	NA	imdbDisplay	NA	0
tt0037059	18	Die törichten Jungfrauen	AT	NA	imdbDisplay	NA	0
tt0037059	19	Sensiz olamam	TR	tr	imdbDisplay	NA	0
tt0037059	1	Το Τραγούδι της Αγάπης	GR	NA	imdbDisplay	NA	0
tt0037059	20	Spotkamy się w St. Louis	PL	NA	imdbDisplay	NA	0
tt0037059	21	Meet Me in St. Louis	CA	en	imdbDisplay	NA	0
tt0037059	22	Agora Seremos Felizes	BR	NA	imdbDisplay	NA	0
tt0037059	23	Die große Liebe nebenan	AT	NA	imdbDisplay	NA	0
tt0037059	24	Meet Me in St. Louis	NA	NA	original	NA	1
tt0037059	25	Találkozunk St. Louis-ban	HU	NA	imdbDisplay	NA	0
tt0037059	26	Le chant du Missouri	CA	fr	imdbDisplay	NA	0
tt0037059	27	Incontriamoci a Saint Louis	IT	NA	imdbDisplay	NA	0
tt0037059	28	火树银花	CN	cmn	imdbDisplay	NA	0
tt0037059	29	Le chant du Missouri	BE	fr	imdbDisplay	NA	0
tt0037059	2	Bстреть меня в Сент-Луисе	SUHH	ru	imdbDisplay	NA	0
tt0037059	30	Vi mötas i S:t Louis	SE	NA	imdbDisplay	NA	0
tt0037059	31	Срещни ме Сейнт Луис	BG	bg	imdbDisplay	NA	0
tt0037059	32	Meet Me in St. Louis	AU	NA	imdbDisplay	NA	0
tt0037059	33	Le chant du Missouri	FR	NA	imdbDisplay	NA	0
tt0037059	34	La rueda de la fortuna	MX	NA	imdbDisplay	NA	0
tt0037059	3	Cita en St. Louis	ES	NA	imdbDisplay	NA	0
tt0037059	4	Meet Me in St. Louis	US	NA	imdbDisplay	NA	0
tt0037059	5	La rueda de la fortuna	AR	NA	imdbDisplay	NA	0
tt0037059	6	Meet Me in St. Louis	DE	NA	dvd	NA	0
tt0037059	7	Heimweh nach St. Louis	DE	NA	imdbDisplay	NA	0
tt0037059	8	Heimweh nach St. Louis	XWG	NA	imdbDisplay	NA	0
tt0037059	9	Tyttö ja kosija	FI	NA	imdbDisplay	NA	0
tt0037382	10	Kirjava satama	FI	NA	imdbDisplay	NA	0
tt0037382	11	Szegények és gazdagok	HU	NA	imdbDisplay	NA	0
tt0037382	12	Le port de l'angoisse	BE	fr	imdbDisplay	NA	0
tt0037382	13	To Have and Have Not	NA	NA	original	NA	1
tt0037382	14	Haben und Nichthaben	DE	NA	imdbDisplay	NA	0
tt0037382	15	Att ha och inte ha	FI	sv	imdbDisplay	NA	0
tt0037382	16	Mieć i nie mieć	PL	NA	imdbDisplay	NA	0
tt0037382	17	At have og ikke have	DK	NA	imdbDisplay	NA	0
tt0037382	18	Η σειρήνα της Μαρτινίκα	GR	NA	imdbDisplay	NA	0
tt0037382	19	Egyszer fenn, egyszer lenn	HU	NA	alternative	NA	0
tt0037382	1	脱出	JP	ja	imdbDisplay	NA	0
tt0037382	20	Ernest Hemingway's To Have and Have Not	US	NA	NA	complete title	0
tt0037382	21	De haven van angst	BE	qbn	imdbDisplay	NA	0
tt0037382	22	To Have and Have Not	CA	en	imdbDisplay	NA	0
tt0037382	23	Tener y no tener	ES	NA	imdbDisplay	NA	0
tt0037382	24	Мати і не мати	UA	NA	imdbDisplay	NA	0
tt0037382	25	To Have and Have Not	US	NA	NA	NA	0
tt0037382	26	Да имаш и да нямаш	BG	bg	imdbDisplay	NA	0
tt0037382	27	Imeti ali ne	SI	NA	imdbDisplay	NA	0
tt0037382	28	Avontuur op Martinique	NL	NA	imdbDisplay	NA	0
tt0037382	29	Le port de l'angoisse	FR	NA	imdbDisplay	NA	0
tt0037382	2	Tener y no tener	MX	NA	imdbDisplay	NA	0
tt0037382	30	Taowang	CN	cmn	imdbDisplay	NA	0
tt0037382	31	Dashtan va nadashtan	IR	fa	imdbDisplay	NA	0
tt0037382	32	Иметь и не иметь	SUHH	ru	imdbDisplay	NA	0
tt0037382	33	I seirina tis Martinica	GR	NA	imdbDisplay	NA	0
tt0037382	34	Att ha och inte ha	SE	NA	imdbDisplay	NA	0
tt0037382	35	A avea sau a nu avea	RO	NA	imdbDisplay	NA	0
tt0037382	36	Ernest Hemingway's To Have and Have Not	GB	NA	NA	complete title	0
tt0037382	37	逃亡	TW	NA	imdbDisplay	NA	0
tt0037382	38	Ter ou Não Ter	PT	NA	imdbDisplay	NA	0
tt0037382	39	To Have and Have Not	CA	fr	imdbDisplay	NA	0
tt0037382	3	To Have and Have Not	GB	NA	imdbDisplay	NA	0
tt0037382	40	Å ha og ikke ha	NO	NA	imdbDisplay	NA	0
tt0037382	41	Martinique	HU	NA	alternative	NA	0
tt0037382	42	Imati i nemati	XYU	hr	imdbDisplay	NA	0
tt0037382	4	Haben und Nichthaben	XWG	NA	imdbDisplay	NA	0
tt0037382	5	Uma Aventura na Martinica	BR	NA	imdbDisplay	NA	0
tt0037382	6	Alevli Dudaklar	TR	tr	imdbDisplay	NA	0
tt0037382	7	Tener y no tener	AR	NA	imdbDisplay	NA	0
tt0037382	8	Acque del Sud	IT	NA	imdbDisplay	NA	0
tt0037382	9	To Have and Have Not	AU	NA	imdbDisplay	NA	0
tt0038109	10	意亂情迷	TW	NA	imdbDisplay	NA	0
tt0038109	11	Cuéntame tu vida	AR	NA	NA	NA	0
tt0038109	12	Troldbunden	DK	NA	NA	NA	0
tt0038109	13	Gonosz varázslat	HU	NA	tv	NA	0
tt0038109	14	Obsessie	NL	NA	alternative	NA	0
tt0038109	15	The House of Dr. Edwardes	US	NA	working	NA	0
tt0038109	16	Io ti salverò	IT	NA	NA	NA	0
tt0038109	17	Telesm shodeh	IR	fa	imdbDisplay	NA	0
tt0038109	18	Ich kämpfe um dich	XWG	NA	NA	NA	0
tt0038109	19	Омагьосаният	BG	bg	imdbDisplay	NA	0
tt0038109	1	Alfred Hitchcock's Spellbound	GB	NA	NA	complete title	0
tt0038109	20	Ekstasis	GR	NA	NA	transliterated title	0
tt0038109	21	Ik zal u redden	BE	qbn	NA	NA	0
tt0038109	22	Spellbound	US	NA	NA	NA	0
tt0038109	23	Spellbound	CA	fr	imdbDisplay	NA	0
tt0038109	24	Spellbound	NA	NA	original	NA	1
tt0038109	25	La maison du docteur Edwardes	FR	NA	NA	NA	0
tt0038109	26	Trollbunden	FI	sv	imdbDisplay	NA	0
tt0038109	27	Заворожений	UA	NA	imdbDisplay	NA	0
tt0038109	28	Urzeczona	PL	NA	NA	NA	0
tt0038109	29	Nyhtes agonias sto Spellbound	GR	NA	NA	reissue title	0
tt0038109	2	Recuerda	ES	NA	imdbDisplay	NA	0
tt0038109	30	Rozdvojená duše	CZ	NA	imdbDisplay	NA	0
tt0038109	31	A Casa Encantada	PT	NA	imdbDisplay	NA	0
tt0038109	32	Spellbound	AU	NA	imdbDisplay	NA	0
tt0038109	33	Uročen	SI	NA	imdbDisplay	NA	0
tt0038109	34	Elbűvölve	HU	NA	imdbDisplay	NA	0
tt0038109	35	Cuéntame tu vida	UY	NA	imdbDisplay	NA	0
tt0038109	36	Νύχτες αγωνίας στο Σπέλμπουντ	GR	NA	imdbDisplay	NA	0
tt0038109	37	Shiroi kyôfu	JP	NA	imdbDisplay	NA	0
tt0038109	38	Trollbunden	SE	NA	NA	NA	0
tt0038109	39	Začaran	RS	NA	imdbDisplay	NA	0
tt0038109	3	Ich kämpfe um dich	DE	NA	imdbDisplay	NA	0
tt0038109	40	Trollbundet	NO	NA	imdbDisplay	NA	0
tt0038109	41	Alfred Hitchcock's Spellbound	US	NA	NA	promotional title	0
tt0038109	42	Spellbound	CA	en	imdbDisplay	NA	0
tt0038109	43	Nyhta agonias	GR	NA	NA	reissue title	0
tt0038109	44	Завороженный	SUHH	ru	imdbDisplay	NA	0
tt0038109	45	Cuéntame tu vida	MX	NA	imdbDisplay	NA	0
tt0038109	46	La Maison du Dr Edwardes	FR	NA	NA	alternative spelling	0
tt0038109	47	Je te sauverai	BE	fr	NA	NA	0
tt0038109	48	爱德华大夫	CN	cmn	NA	theatrical title	0
tt0038109	49	Quando Fala o Coração	BR	NA	imdbDisplay	NA	0
tt0038109	4	Spellbound	IN	en	imdbDisplay	NA	0
tt0038109	5	Ich kämpfe um dich	AT	NA	NA	NA	0
tt0038109	6	Öldüren Hatıralar	TR	tr	imdbDisplay	NA	0
tt0038109	7	Noiduttu	FI	NA	NA	NA	0
tt0038109	8	白い恐怖	JP	ja	imdbDisplay	NA	0
tt0038109	9	Rozdvojená duša	SK	NA	imdbDisplay	NA	0
tt0038355	10	Hosszú álom	HU	NA	imdbDisplay	NA	0
tt0038355	11	À Beira do Abismo	PT	NA	NA	NA	0
tt0038355	12	Глубокий сон	SUHH	ru	imdbDisplay	NA	0
tt0038355	13	The Big Sleep	NA	NA	original	NA	1
tt0038355	14	De diepe slaap	BE	qbn	NA	NA	0
tt0038355	15	The Big Sleep	CA	en	imdbDisplay	NA	0
tt0038355	16	Den store søvnen	NO	NA	imdbDisplay	NA	0
tt0038355	17	À Beira do Abismo	BR	NA	imdbDisplay	NA	0
tt0038355	18	Veliki san	RS	NA	NA	NA	0
tt0038355	19	Utpressning	SE	NA	NA	NA	0
tt0038355	1	Големият сън	BG	bg	imdbDisplay	NA	0
tt0038355	20	Sternwood-mysteriet	DK	NA	imdbDisplay	NA	0
tt0038355	21	Al borde del abismo	AR	NA	NA	NA	0
tt0038355	22	Somnul de Veci	RO	NA	imdbDisplay	NA	0
tt0038355	23	La gran dormida	ES	ca	NA	NA	0
tt0038355	24	Al borde del abismo	UY	NA	NA	original subtitled version	0
tt0038355	25	Le grand sommeil	FR	NA	NA	NA	0
tt0038355	26	Великий сон	UA	NA	imdbDisplay	NA	0
tt0038355	27	The Big Sleep	GB	NA	imdbDisplay	NA	0
tt0038355	28	Глубокий сон	RU	NA	imdbDisplay	NA	0
tt0038355	29	Syvä uni	FI	NA	imdbDisplay	NA	0
tt0038355	2	The Big Sleep	US	NA	imdbDisplay	NA	0
tt0038355	30	Birleşen Kalpler	TR	tr	imdbDisplay	NA	0
tt0038355	31	The Big Sleep	AU	NA	imdbDisplay	NA	0
tt0038355	32	三つ数えろ	JP	ja	imdbDisplay	NA	0
tt0038355	33	Pathos kai aima	GR	NA	NA	transliterated title	0
tt0038355	34	Wielki sen	PL	NA	NA	NA	0
tt0038355	35	Globoko spanje	SI	NA	imdbDisplay	NA	0
tt0038355	36	Didysis sapnas	LT	NA	imdbDisplay	NA	0
tt0038355	37	Tote schlafen fest	DE	NA	imdbDisplay	NA	0
tt0038355	38	Der tiefe Schlaf	AT	NA	tv	NA	0
tt0038355	39	Πάθος και αίμα	GR	NA	imdbDisplay	NA	0
tt0038355	3	Tote schlafen fest	XWG	NA	NA	dubbed version	0
tt0038355	40	El sueño eterno	ES	NA	imdbDisplay	NA	0
tt0038355	41	The Big Sleep	CA	fr	imdbDisplay	NA	0
tt0038355	42	Le grand sommeil	BE	fr	NA	NA	0
tt0038355	43	A hosszú álom	HU	NA	imdbDisplay	NA	0
tt0038355	4	Mitsu kazoeru	JP	NA	imdbDisplay	NA	0
tt0038355	5	夜長夢多	TW	NA	imdbDisplay	NA	0
tt0038355	6	Al borde del abismo	MX	NA	imdbDisplay	NA	0
tt0038355	7	Den djupa sömnen	FI	sv	imdbDisplay	NA	0
tt0038355	8	Il grande sonno	IT	NA	NA	NA	0
tt0038355	9	Hluboký spánek	CZ	NA	imdbDisplay	NA	0
tt0038369	10	Błękitna dalia	PL	NA	imdbDisplay	NA	0
tt0038369	11	La dalia azzurra	IT	NA	NA	NA	0
tt0038369	12	The Blue Dahlia	CA	en	imdbDisplay	NA	0
tt0038369	13	La dalia azul	AR	NA	NA	NA	0
tt0038369	14	Regnvejrsmordet	DK	NA	NA	NA	0
tt0038369	15	A kék dália	HU	NA	imdbDisplay	NA	0
tt0038369	16	A Dália Azul	PT	NA	imdbDisplay	NA	0
tt0038369	17	Den blå dahlia	NO	NA	imdbDisplay	NA	0
tt0038369	18	La dalia azul	ES	NA	NA	NA	0
tt0038369	19	Sinisen Dahlian mysteeri	FI	NA	NA	NA	0
tt0038369	1	La dalia azul	MX	NA	imdbDisplay	NA	0
tt0038369	20	Синий георгин	SUHH	ru	imdbDisplay	NA	0
tt0038369	21	Le dahlia bleu	BE	fr	NA	NA	0
tt0038369	22	Die blaue Dahlie	AT	NA	NA	NA	0
tt0038369	23	De blauwe dahlia	BE	qbn	NA	NA	0
tt0038369	24	I galazia dalia	GR	NA	NA	transliterated title	0
tt0038369	25	The Blue Dahlia	GB	NA	imdbDisplay	NA	0
tt0038369	26	Die blaue Dahlie	XWG	NA	NA	NA	0
tt0038369	27	Blå dahlian	SE	NA	NA	NA	0
tt0038369	28	Mysteerio sininen dahlia	FI	NA	NA	NA	0
tt0038369	29	Le Dahlia bleu	FR	NA	imdbDisplay	NA	0
tt0038369	2	Mavi Zambak Barı	TR	tr	imdbDisplay	NA	0
tt0038369	3	The Blue Dahlia	NA	NA	original	NA	1
tt0038369	4	Dalia albastra	RO	NA	imdbDisplay	NA	0
tt0038369	5	A Dália Azul	BR	NA	imdbDisplay	NA	0
tt0038369	6	青い戦慄	JP	ja	imdbDisplay	NA	0
tt0038369	7	Синята далия	BG	bg	imdbDisplay	NA	0
tt0038369	8	The Blue Dahlia	US	NA	imdbDisplay	NA	0
tt0038369	9	Die blaue Dahlie	DE	NA	imdbDisplay	NA	0
tt0038559	10	Şeytanın Kızı Gilda	TR	tr	imdbDisplay	NA	0
tt0038559	11	Gilda	CA	en	imdbDisplay	NA	0
tt0038559	12	Gilda	DK	NA	NA	NA	0
tt0038559	13	Гильда	SUHH	ru	imdbDisplay	NA	0
tt0038559	14	Gilda	FI	NA	imdbDisplay	NA	0
tt0038559	15	Gilda	UY	NA	NA	original subtitled version	0
tt0038559	16	Gilda	ES	NA	imdbDisplay	NA	0
tt0038559	17	Gilda	NA	NA	original	NA	1
tt0038559	18	Τζίλντα	GR	NA	imdbDisplay	NA	0
tt0038559	19	Ґильда	UA	NA	imdbDisplay	NA	0
tt0038559	1	Gilda	SI	NA	imdbDisplay	NA	0
tt0038559	20	Gilda	HU	NA	imdbDisplay	NA	0
tt0038559	21	巧婦姬黛	TW	NA	imdbDisplay	NA	0
tt0038559	22	Gilda	AU	NA	imdbDisplay	NA	0
tt0038559	23	Gilda	GB	NA	imdbDisplay	NA	0
tt0038559	24	Gilda	PL	NA	NA	NA	0
tt0038559	25	Джилда	BG	bg	imdbDisplay	NA	0
tt0038559	26	Đilda	RS	NA	imdbDisplay	NA	0
tt0038559	27	Gilda	PT	NA	imdbDisplay	NA	0
tt0038559	28	Gilda	BR	NA	NA	NA	0
tt0038559	29	Gilda	AR	NA	NA	NA	0
tt0038559	2	Gilda	FI	sv	imdbDisplay	NA	0
tt0038559	30	Gilda	GR	NA	NA	NA	0
tt0038559	31	Gilda	IT	NA	imdbDisplay	NA	0
tt0038559	32	Gilda	MX	NA	imdbDisplay	NA	0
tt0038559	33	Gilda	FR	NA	NA	NA	0
tt0038559	3	Gilda	SE	NA	NA	NA	0
tt0038559	4	Gilda	AT	NA	NA	NA	0
tt0038559	5	Gilda	US	NA	imdbDisplay	NA	0
tt0038559	6	Gilda	IR	fa	imdbDisplay	NA	0
tt0038559	7	Gilda	XWG	NA	NA	NA	0
tt0038559	8	ギルダ	JP	ja	imdbDisplay	NA	0
tt0038559	9	Gilda	RO	NA	imdbDisplay	NA	0
tt0038787	10	汚名	JP	ja	imdbDisplay	NA	0
tt0038787	11	Tuyo es mi corazón	UY	NA	alternative	NA	0
tt0038787	12	Kvinna - Spion	SE	NA	NA	reissue title	0
tt0038787	13	Notorious - kohtalon avain	FI	NA	imdbDisplay	NA	0
tt0038787	14	Tuyo es mi corazón	AR	NA	NA	NA	0
tt0038787	15	Kohtalon avain	FI	NA	NA	NA	0
tt0038787	16	Notorious - L'amante perduta	IT	NA	imdbDisplay	NA	0
tt0038787	17	Notorious!	SE	NA	imdbDisplay	NA	0
tt0038787	18	Tuyo es mi corazón	VE	NA	NA	NA	0
tt0038787	19	Weißes Gift	AT	NA	NA	NA	0
tt0038787	1	Pověstný muž	CZ	NA	imdbDisplay	NA	0
tt0038787	20	Tuyo es mi corazón	MX	NA	imdbDisplay	NA	0
tt0038787	21	Prasta šlove	LT	NA	imdbDisplay	NA	0
tt0038787	22	Difamação	PT	NA	NA	NA	0
tt0038787	23	Notorious	GB	NA	imdbDisplay	NA	0
tt0038787	24	Погана слава	UA	NA	imdbDisplay	NA	0
tt0038787	25	Notorious!	US	NA	NA	alternative spelling	0
tt0038787	26	Дурная слава	RU	NA	imdbDisplay	NA	0
tt0038787	27	Interlúdio	BR	NA	imdbDisplay	NA	0
tt0038787	28	Razvpita	SI	NA	imdbDisplay	NA	0
tt0038787	29	Berüchtigt	DE	NA	imdbDisplay	NA	0
tt0038787	2	Notorious	AU	NA	imdbDisplay	NA	0
tt0038787	30	Berucht	NL	NA	NA	literal title	0
tt0038787	31	Badnam	IR	fa	imdbDisplay	NA	0
tt0038787	32	Νοτόριους	GR	NA	NA	reissue title	0
tt0038787	33	Encadenados	ES	NA	imdbDisplay	NA	0
tt0038787	34	美人計	TW	NA	imdbDisplay	NA	0
tt0038787	35	Υπόθεσις Νοτόριους	GR	NA	imdbDisplay	NA	0
tt0038787	36	Alfred Hitchcock's Notorious	GB	NA	NA	complete title	0
tt0038787	37	Weißes Gift	XWG	NA	NA	cut version	0
tt0038787	38	Notorious	CA	en	imdbDisplay	NA	0
tt0038787	39	Berygtet	DK	NA	NA	NA	0
tt0038787	3	Небезизвестните	BG	bg	imdbDisplay	NA	0
tt0038787	40	Дурная слава	SUHH	ru	imdbDisplay	NA	0
tt0038787	41	Les enchaînés	CA	fr	NA	NA	0
tt0038787	42	Notorious	NO	NA	imdbDisplay	NA	0
tt0038787	43	Ozloglašena	RS	NA	imdbDisplay	NA	0
tt0038787	44	Notorious	US	NA	NA	NA	0
tt0038787	45	Berüchtigt	XWG	NA	NA	NA	0
tt0038787	46	aşktan da Üstün	TR	tr	imdbDisplay	NA	0
tt0038787	47	Osławiona	PL	NA	imdbDisplay	NA	0
tt0038787	48	Les enchaînés	FR	NA	NA	NA	0
tt0038787	4	美人计	CN	cmn	NA	theatrical title	0
tt0038787	5	Forgószél	HU	NA	NA	NA	0
tt0038787	6	Notoriu	RO	NA	imdbDisplay	NA	0
tt0038787	7	Notorious	NA	NA	original	NA	1
tt0038787	8	Alfred Hitchcock's Notorious	US	NA	NA	complete title	0
tt0038787	9	Sayyeat alsom'a	EG	ar	imdbDisplay	NA	0
tt0039192	10	Narciso negro	MX	NA	imdbDisplay	NA	0
tt0039192	11	Black Narcissus	GB	NA	imdbDisplay	NA	0
tt0039192	12	Den sorte lilje	DK	NA	NA	NA	0
tt0039192	13	Narciso Negro	BR	NA	imdbDisplay	NA	0
tt0039192	14	Ο Μαύρος Νάρκισσος	GR	NA	imdbDisplay	NA	0
tt0039192	15	Musta narsissi	FI	NA	NA	NA	0
tt0039192	16	Narcisa neagră	RO	NA	imdbDisplay	NA	0
tt0039192	17	Black Narcissus	AU	NA	imdbDisplay	NA	0
tt0039192	18	Black Narcissus	NA	NA	original	NA	1
tt0039192	19	黒水仙（1946）	JP	ja	imdbDisplay	NA	0
tt0039192	1	Crni narcis	XYU	sr	NA	literal title	0
tt0039192	20	O mavros narkissos	GR	NA	NA	transliterated title	0
tt0039192	21	Quando os Sinos Dobram	PT	NA	NA	NA	0
tt0039192	22	Narciso negro	ES	NA	imdbDisplay	NA	0
tt0039192	23	Schwarze Narzisse	XWG	NA	NA	NA	0
tt0039192	24	Le narcisse noir	BE	fr	NA	NA	0
tt0039192	25	Narciso nero	IT	NA	NA	NA	0
tt0039192	26	Black Narcissus	US	NA	imdbDisplay	NA	0
tt0039192	27	Czarny narcyz	PL	NA	NA	NA	0
tt0039192	28	Narciso negro	UY	NA	NA	original subtitled version	0
tt0039192	29	Чeрен нарцис	BG	bg	imdbDisplay	NA	0
tt0039192	2	Svart narcissus	SE	NA	NA	NA	0
tt0039192	30	Crni narcis	HR	NA	imdbDisplay	NA	0
tt0039192	31	Schwarze Narzisse	AT	NA	NA	NA	0
tt0039192	32	Die schwarze Narzisse	DE	NA	NA	NA	0
tt0039192	33	Black Narcissus	IN	en	imdbDisplay	NA	0
tt0039192	34	黑水仙	TW	NA	imdbDisplay	NA	0
tt0039192	3	Narciso negro	AR	NA	imdbDisplay	NA	0
